scope,position,digit,count,proportion,chi2,p_value,q_value,reject_fdr_05
Giải tư,1,9,2734,0.09636261102495418,27.594670802199357,0.0011144975410575652,0.04235090656018747,True
Giải tư,2,0,2720,0.09586916678415339,13.577329761736923,0.13817474353498863,0.5428662098457063,False
Giải tư,2,1,2948,0.10390525870576625,13.577329761736923,0.13817474353498863,0.5428662098457063,False
Giải tư,2,2,2840,0.10009868884816016,13.577329761736923,0.13817474353498863,0.5428662098457063,False
Giải tư,2,3,2829,0.09971098265895954,13.577329761736923,0.13817474353498863,0.5428662098457063,False
Giải tư,2,4,2917,0.1028126321725645,13.577329761736923,0.13817474353498863,0.5428662098457063,False
Giải tư,2,5,2846,0.1003101649513605,13.577329761736923,0.13817474353498863,0.5428662098457063,False
Giải tư,2,6,2854,0.10059213308896095,13.577329761736923,0.13817474353498863,0.5428662098457063,False
Giải tư,2,7,2825,0.09956999859015932,13.577329761736923,0.13817474353498863,0.5428662098457063,False
Giải tư,2,8,2763,0.09738474552375581,13.577329761736923,0.13817474353498863,0.5428662098457063,False
Giải tư,2,9,2830,0.09974622867615959,13.577329761736923,0.13817474353498863,0.5428662098457063,False
Giải tư,3,0,2706,0.0953757225433526,13.460312984632736,0.14285952890676482,0.5428662098457063,False
Giải tư,3,1,2896,0.10207246581136331,13.460312984632736,0.14285952890676482,0.5428662098457063,False
Giải tư,3,2,2796,0.09854786409135767,13.460312984632736,0.14285952890676482,0.5428662098457063,False
Giải tư,3,3,2892,0.10193148174256308,13.460312984632736,0.14285952890676482,0.5428662098457063,False
Giải tư,3,4,2931,0.10330607641336528,13.460312984632736,0.14285952890676482,0.5428662098457063,False
Giải tư,3,5,2799,0.09865360214295785,13.460312984632736,0.14285952890676482,0.5428662098457063,False
